Price,Adj Close,Close,High,Low,Open,Volume
Ticker,PLTR,PLTR,PLTR,PLTR,PLTR,PLTR
Date,,,,,,
2023-12-13,17.8700008392334,17.8700008392334,17.899999618530273,17.219999313354492,17.649999618530273,52682600
2023-12-14,18.209999084472656,18.209999084472656,18.57999992370605,17.719999313354492,18.170000076293945,67462800
2023-12-15,18.200000762939453,18.200000762939453,19.14999961853028,18.040000915527344,18.670000076293945,93004400
2023-12-18,17.84000015258789,17.84000015258789,18.575000762939453,17.770000457763672,18.209999084472656,60188100
2023-12-19,17.950000762939453,17.950000762939453,18.190000534057617,17.84000015258789,17.979999542236328,43530300
2023-12-20,17.25,17.25,17.920000076293945,17.190000534057617,17.8700008392334,58666900
2023-12-21,17.59000015258789,17.59000015258789,17.739999771118164,17.420000076293945,17.530000686645508,30493600
2023-12-22,17.40999984741211,17.40999984741211,17.700000762939453,17.325000762939453,17.700000762939453,33615000
2023-12-26,17.68000030517578,17.68000030517578,17.7450008392334,17.329999923706055,17.440000534057617,31750700
2023-12-27,17.469999313354492,17.469999313354492,17.90999984741211,17.450000762939453,17.780000686645508,32918400
2023-12-28,17.559999465942383,17.559999465942383,17.84000015258789,17.420000076293945,17.459999084472656,38990000
2023-12-29,17.170000076293945,17.170000076293945,17.639999389648438,17.100000381469727,17.520000457763672,38805000
2024-01-02,16.579999923706055,16.579999923706055,16.950000762939453,16.5,16.950000762939453,41626700
2024-01-03,16.09000015258789,16.09000015258789,16.3799991607666,16.010000228881836,16.1200008392334,46865200
2024-01-04,16.25,16.25,16.579999923706055,15.949999809265137,16.049999237060547,39937700
2024-01-05,15.979999542236328,15.979999542236328,16.128000259399414,15.663999557495115,15.699999809265137,57628800
2024-01-08,16.670000076293945,16.670000076293945,16.889999389648438,16.139999389648438,16.219999313354492,49090000
2024-01-09,16.389999389648438,16.389999389648438,16.6299991607666,16.280000686645508,16.510000228881836,35794500
2024-01-10,16.790000915527344,16.790000915527344,17.030000686645508,16.399999618530273,16.5,41254400
2024-01-11,16.68000030517578,16.68000030517578,16.93000030517578,16.170000076293945,16.809999465942383,39552400
2024-01-12,16.760000228881836,16.760000228881836,17.059999465942383,16.6200008392334,16.68000030517578,33861400
2024-01-16,16.530000686645508,16.530000686645508,16.739999771118164,16.290000915527344,16.59000015258789,32659300
2024-01-17,16.389999389648438,16.389999389648438,16.40999984741211,16.049999237060547,16.260000228881836,30832800
2024-01-18,16.399999618530273,16.399999618530273,16.809999465942383,16.100000381469727,16.75,35239700
2024-01-19,16.780000686645508,16.780000686645508,16.780000686645508,16.149999618530273,16.56999969482422,40538700
2024-01-22,17.600000381469727,17.600000381469727,18.350000381469727,17.43000030517578,17.459999084472656,85573900
2024-01-23,17.329999923706055,17.329999923706055,17.729999542236328,17.200000762939453,17.639999389648438,37794300
2024-01-24,16.75,16.75,17.649999618530273,16.735000610351562,17.510000228881836,42710700
2024-01-25,16.459999084472656,16.459999084472656,17.0,16.309999465942383,16.920000076293945,44589000
2024-01-26,16.350000381469727,16.350000381469727,16.75,16.34000015258789,16.399999618530273,28612200
2024-01-29,17.09000015258789,17.09000015258789,17.110000610351562,16.43000030517578,16.450000762939453,35987800
2024-01-30,16.739999771118164,16.739999771118164,17.239999771118164,16.65999984741211,17.040000915527344,36388200
2024-01-31,16.09000015258789,16.09000015258789,16.760000228881836,16.06999969482422,16.40999984741211,43582500
2024-02-01,16.329999923706055,16.329999923706055,16.48699951171875,16.030000686645508,16.209999084472656,40454400
2024-02-02,17.020000457763672,17.020000457763672,17.020000457763672,16.145000457763672,16.34000015258789,56983900
2024-02-05,16.719999313354492,16.719999313354492,17.8700008392334,16.479999542236328,17.559999465942383,167698300
2024-02-06,21.8700008392334,21.8700008392334,22.18000030517578,19.76000022888184,20.299999237060547,420501900
2024-02-07,23.600000381469727,23.600000381469727,23.8700008392334,21.3799991607666,21.600000381469727,254911100
2024-02-08,24.51000022888184,24.51000022888184,25.059999465942383,23.31999969482422,23.959999084472656,212671100
2024-02-09,24.3799991607666,24.3799991607666,25.11000061035156,23.56999969482422,25.040000915527344,149062000
2024-02-12,25.049999237060547,25.049999237060547,25.52499961853028,23.81999969482422,23.90999984741211,108173000
2024-02-13,24.01000022888184,24.01000022888184,24.65999984741211,23.309999465942383,23.530000686645508,102293300
2024-02-14,25.190000534057617,25.190000534057617,25.5,23.7549991607666,24.14999961853028,97227900
2024-02-15,25.40999984741211,25.40999984741211,25.459999084472656,24.709999084472656,25.040000915527344,70544300
2024-02-16,24.440000534057617,24.440000534057617,25.4950008392334,24.38999938964844,24.959999084472656,65212100
2024-02-20,23.39999961853028,23.39999961853028,24.0,22.71500015258789,23.84000015258789,93374300
2024-02-21,22.739999771118164,22.739999771118164,22.93000030517578,22.290000915527344,22.299999237060547,60411500
2024-02-22,23.59000015258789,23.59000015258789,23.950000762939453,23.049999237060547,23.770000457763672,64458200
2024-02-23,22.96999931335449,22.96999931335449,24.06999969482422,22.81999969482422,23.530000686645508,48840800
2024-02-26,23.559999465942383,23.559999465942383,23.8799991607666,22.940000534057617,23.030000686645508,46499500
2024-02-27,24.530000686645508,24.530000686645508,24.6200008392334,23.71999931335449,23.76000022888184,64967400
2024-02-28,24.420000076293945,24.420000076293945,24.84000015258789,24.2450008392334,24.520000457763672,47314000
2024-02-29,25.07999992370605,25.07999992370605,25.292999267578125,24.36000061035156,24.809999465942383,62753300
2024-03-01,24.93000030517578,24.93000030517578,25.690000534057617,24.53499984741211,25.299999237060547,63090500
2024-03-04,24.040000915527344,24.040000915527344,24.57999992370605,23.530000686645508,24.39999961853028,64320000
2024-03-05,23.809999465942383,23.809999465942383,24.40900039672852,23.43000030517578,23.959999084472656,49542300
2024-03-06,26.15999984741211,26.15999984741211,26.75,24.530000686645508,25.75,207386900
2024-03-07,26.459999084472656,26.459999084472656,27.5,26.3799991607666,27.01000022888184,117519300
2024-03-08,26.040000915527344,26.040000915527344,27.280000686645508,25.809999465942383,27.190000534057617,83969300
2024-03-11,25.350000381469727,25.350000381469727,26.82999992370605,25.290000915527344,25.88999938964844,60829300
2024-03-12,24.700000762939453,24.700000762939453,25.63999938964844,24.350000381469727,25.56999969482422,75202600
2024-03-13,25.0,25.0,25.440000534057617,24.600000381469727,24.700000762939453,59713000
2024-03-14,24.43000030517578,24.43000030517578,24.96999931335449,24.13999938964844,24.82999992370605,49214800
2024-03-15,23.489999771118164,23.489999771118164,24.100000381469727,23.420000076293945,23.850000381469727,61270500
2024-03-18,24.0,24.0,24.18000030517578,23.31999969482422,23.770000457763672,44083000
2024-03-19,23.799999237060547,23.799999237060547,23.82999992370605,22.920000076293945,23.5,43247200
2024-03-20,24.56999969482422,24.56999969482422,24.64999961853028,23.670000076293945,23.770000457763672,40273800
2024-03-21,24.489999771118164,24.489999771118164,25.32999992370605,24.440000534057617,25.299999237060547,37099600
2024-03-22,24.18000030517578,24.18000030517578,24.475000381469727,24.020000457763672,24.200000762939453,25354300
2024-03-25,24.51000022888184,24.51000022888184,24.6200008392334,24.049999237060547,24.1200008392334,29255900
2024-03-26,24.88999938964844,24.88999938964844,25.46999931335449,24.46999931335449,24.76000022888184,43610500
2024-03-27,24.51000022888184,24.51000022888184,25.479999542236328,24.26000022888184,25.0,38600100
2024-03-28,23.01000022888184,23.01000022888184,24.280000686645508,22.940000534057617,24.170000076293945,70008200
2024-04-01,22.86000061035156,22.86000061035156,23.209999084472656,22.39999961853028,22.979999542236328,41000000
2024-04-02,22.71999931335449,22.71999931335449,22.790000915527344,21.71999931335449,22.0,39770600
2024-04-03,22.700000762939453,22.700000762939453,23.01000022888184,22.3799991607666,22.440000534057617,30357400
2024-04-04,22.479999542236328,22.479999542236328,24.100000381469727,22.39999961853028,23.81999969482422,64995300
2024-04-05,22.959999084472656,22.959999084472656,23.31999969482422,22.30699920654297,22.420000076293945,38565800
2024-04-08,23.0,23.0,23.200000762939453,22.670000076293945,23.07999992370605,25022700
2024-04-09,22.809999465942383,22.809999465942383,23.08699989318848,22.459999084472656,23.01000022888184,27724500
2024-04-10,22.420000076293945,22.420000076293945,22.709999084472656,22.01000022888184,22.21999931335449,28642900
2024-04-11,22.84000015258789,22.84000015258789,22.90999984741211,22.25,22.64999961853028,26399400
2024-04-12,22.670000076293945,22.670000076293945,23.200000762939453,22.40999984741211,22.700000762939453,36348800
2024-04-15,21.89999961853028,21.89999961853028,23.1299991607666,21.82999992370605,22.790000915527344,38182100
2024-04-16,21.8799991607666,21.8799991607666,21.989999771118164,21.270000457763672,21.59000015258789,33869200
2024-04-17,21.309999465942383,21.309999465942383,22.11000061035156,21.21999931335449,22.01000022888184,30139800
2024-04-18,21.1299991607666,21.1299991607666,21.43000030517578,20.700000762939453,21.25,34550500
2024-04-19,20.46999931335449,20.46999931335449,21.43000030517578,20.32999992370605,20.979999542236328,39290300
2024-04-22,20.96999931335449,20.96999931335449,21.07999992370605,20.36000061035156,20.71999931335449,31894500
2024-04-23,21.63999938964844,21.63999938964844,22.059999465942383,21.229999542236328,21.25,36304600
2024-04-24,21.59000015258789,21.59000015258789,22.25,21.299999237060547,22.049999237060547,34426500
2024-04-25,21.709999084472656,21.709999084472656,21.739999771118164,20.65999984741211,20.81999969482422,26226700
2024-04-26,22.520000457763672,22.520000457763672,22.670000076293945,21.90999984741211,22.049999237060547,33119800
2024-04-29,22.82999992370605,22.82999992370605,23.09000015258789,22.545000076293945,22.75,30104900
2024-04-30,21.96999931335449,21.96999931335449,22.8700008392334,21.950000762939453,22.770000457763672,30511900
2024-05-01,22.1200008392334,22.1200008392334,22.82999992370605,21.6299991607666,21.93000030517578,34665900
2024-05-02,22.549999237060547,22.549999237060547,22.71500015258789,22.100000381469727,22.600000381469727,30396100
2024-05-03,23.32999992370605,23.32999992370605,23.63999938964844,22.90999984741211,23.479999542236328,55976400
2024-05-06,25.209999084472656,25.209999084472656,25.354999542236328,24.030000686645508,24.3700008392334,175936600
2024-05-07,21.39999961853028,21.39999961853028,22.700000762939453,21.350000381469727,21.989999771118164,161061600
2024-05-08,21.559999465942383,21.559999465942383,21.729999542236328,21.059999465942383,21.57999992370605,67582900
2024-05-09,21.13999938964844,21.13999938964844,21.57999992370605,20.940000534057617,21.489999771118164,54101900
2024-05-10,20.600000381469727,20.600000381469727,21.3700008392334,20.5,21.270000457763672,59845400
2024-05-13,20.940000534057617,20.940000534057617,21.190000534057617,20.600000381469727,20.600000381469727,37524800
2024-05-14,21.440000534057617,21.440000534057617,22.06999969482422,20.93000030517578,20.950000762939453,57894400
2024-05-15,21.670000076293945,21.670000076293945,21.809999465942383,21.184999465942383,21.729999542236328,39424000
2024-05-16,21.64999961853028,21.64999961853028,21.8700008392334,21.53499984741211,21.739999771118164,27416700
2024-05-17,21.76000022888184,21.76000022888184,22.16900062561035,21.559999465942383,21.780000686645508,30032300
2024-05-20,21.6200008392334,21.6200008392334,21.770000457763672,21.21999931335449,21.770000457763672,35255300
2024-05-21,21.239999771118164,21.239999771118164,21.450000762939453,21.1200008392334,21.34000015258789,27954000
2024-05-22,21.170000076293945,21.170000076293945,21.420000076293945,21.07999992370605,21.229999542236328,25212500
2024-05-23,20.71999931335449,20.71999931335449,21.520000457763672,20.6299991607666,21.38999938964844,36887600
2024-05-24,21.01000022888184,21.01000022888184,21.14999961853028,20.64999961853028,20.71999931335449,22073800
2024-05-28,21.049999237060547,21.049999237060547,21.21999931335449,20.729999542236328,21.059999465942383,26274200
2024-05-29,20.940000534057617,20.940000534057617,20.989999771118164,20.63999938964844,20.770000457763672,24834200
2024-05-30,21.729999542236328,21.729999542236328,21.959999084472656,21.020000457763672,21.280000686645508,47583100
2024-05-31,21.68000030517578,21.68000030517578,22.200000762939453,21.309999465942383,21.790000915527344,44416100
2024-06-03,21.31999969482422,21.31999969482422,21.790000915527344,21.0049991607666,21.700000762939453,33876100
2024-06-04,22.100000381469727,22.100000381469727,22.26000022888184,21.040000915527344,21.049999237060547,41974000
2024-06-05,22.959999084472656,22.959999084472656,22.979999542236328,22.21999931335449,22.479999542236328,39825400
2024-06-06,23.790000915527344,23.790000915527344,23.950000762939453,22.979999542236328,22.979999542236328,60400400
2024-06-07,23.309999465942383,23.309999465942383,23.56999969482422,23.059999465942383,23.239999771118164,37149900
2024-06-10,23.1299991607666,23.1299991607666,23.15999984741211,22.65999984741211,22.75,31509300
2024-06-11,23.850000381469727,23.850000381469727,23.950000762939453,22.88999938964844,23.059999465942383,30601900
2024-06-12,23.770000457763672,23.770000457763672,24.32999992370605,23.56999969482422,24.200000762939453,38542700
2024-06-13,23.270000457763672,23.270000457763672,24.13999938964844,23.14999961853028,23.850000381469727,26035100
2024-06-14,23.56999969482422,23.56999969482422,23.71999931335449,22.84000015258789,23.14999961853028,26618300
2024-06-17,25.020000457763672,25.020000457763672,25.059999465942383,23.450000762939453,23.46999931335449,54101500
2024-06-18,25.81999969482422,25.81999969482422,26.02499961853028,24.82999992370605,25.14999961853028,54458600
2024-06-20,25.559999465942383,25.559999465942383,26.56999969482422,25.155000686645508,26.440000534057617,66735000
2024-06-21,23.84000015258789,23.84000015258789,26.09000015258789,23.530000686645508,24.709999084472656,69981600
2024-06-24,24.15999984741211,24.15999984741211,24.386999130249023,23.299999237060547,23.440000534057617,36477400
2024-06-25,24.559999465942383,24.559999465942383,24.6299991607666,23.920000076293945,24.15999984741211,29657200
2024-06-26,24.100000381469727,24.100000381469727,24.65999984741211,24.02499961853028,24.46999931335449,24331400
2024-06-27,25.21999931335449,25.21999931335449,25.39999961853028,24.049999237060547,24.100000381469727,37882900
2024-06-28,25.32999992370605,25.32999992370605,25.56999969482422,25.030000686645508,25.280000686645508,38886400
2024-07-01,25.8799991607666,25.8799991607666,26.020000457763672,25.14200019836425,25.479999542236328,33167900
2024-07-02,25.82999992370605,25.82999992370605,26.43000030517578,25.75,25.84000015258789,32148200
2024-07-03,25.850000381469727,25.850000381469727,26.270000457763672,25.76000022888184,25.959999084472656,18433800
2024-07-05,27.229999542236328,27.229999542236328,27.25,25.975000381469727,26.0,46703700
2024-07-08,27.700000762939453,27.700000762939453,27.98600006103516,26.84000015258789,27.93000030517578,59611200
2024-07-09,27.38999938964844,27.38999938964844,28.3799991607666,27.229999542236328,27.93000030517578,53067100
2024-07-10,28.420000076293945,28.420000076293945,28.46999931335449,27.3700008392334,27.5,43231000
2024-07-11,27.63999938964844,27.63999938964844,28.59000015258789,26.89999961853028,28.489999771118164,61546100
2024-07-12,28.06999969482422,28.06999969482422,28.1299991607666,27.280000686645508,27.31999969482422,30760300
2024-07-15,28.670000076293945,28.670000076293945,29.299999237060547,27.89999961853028,28.420000076293945,49186300
2024-07-16,28.670000076293945,28.670000076293945,28.84000015258789,27.46999931335449,28.18000030517578,59330700
2024-07-17,28.21999931335449,28.21999931335449,28.8700008392334,27.600000381469727,28.0,45203500
2024-07-18,28.63999938964844,28.63999938964844,29.82999992370605,28.14999961853028,28.420000076293945,76485600
2024-07-19,28.57999992370605,28.57999992370605,29.600000381469727,28.270000457763672,28.309999465942383,49581600
2024-07-22,28.459999084472656,28.459999084472656,28.96999931335449,27.690000534057617,28.93000030517578,38037800
2024-07-23,28.809999465942383,28.809999465942383,29.190000534057617,28.309999465942383,28.34000015258789,31134300
2024-07-24,26.600000381469727,26.600000381469727,28.684999465942383,26.57999992370605,28.440000534057617,49004100
2024-07-25,26.6299991607666,26.6299991607666,27.288000106811523,25.420000076293945,26.040000915527344,45474600
2024-07-26,27.18000030517578,27.18000030517578,27.34000015258789,26.770000457763672,27.0,27432200
2024-07-29,27.07999992370605,27.07999992370605,27.799999237060547,26.729999542236328,27.559999465942383,26038800
2024-07-30,26.3700008392334,26.3700008392334,27.440000534057617,25.88999938964844,27.25,31819900
2024-07-31,26.88999938964844,26.88999938964844,27.38999938964844,26.8799991607666,27.020000457763672,29111600
2024-08-01,26.07999992370605,26.07999992370605,27.53499984741211,25.82999992370605,27.020000457763672,31189600
2024-08-02,24.739999771118164,24.739999771118164,24.8700008392334,23.75,24.75,56092600
2024-08-05,24.09000015258789,24.09000015258789,24.420000076293945,21.229999542236328,21.739999771118164,88023500
2024-08-06,26.59000015258789,26.59000015258789,27.420000076293945,25.56999969482422,27.049999237060547,99622700
2024-08-07,26.31999969482422,26.31999969482422,28.36000061035156,26.239999771118164,27.06999969482422,75975400
2024-08-08,29.280000686645508,29.280000686645508,29.375,26.690000534057617,27.040000915527344,96892900
2024-08-09,30.01000022888184,30.01000022888184,30.36000061035156,29.100000381469727,29.280000686645508,88131100
2024-08-12,29.3799991607666,29.3799991607666,31.200000762939453,29.270000457763672,30.21999931335449,67890300
2024-08-13,30.38999938964844,30.38999938964844,30.850000381469727,29.559999465942383,29.78899955749512,57294200
2024-08-14,31.0,31.0,31.3700008392334,30.32999992370605,30.6200008392334,49885600
2024-08-15,31.21999931335449,31.21999931335449,31.4950008392334,30.82999992370605,31.309999465942383,43407600
2024-08-16,32.08000183105469,32.08000183105469,32.75,30.979999542236328,31.040000915527344,64870600
2024-08-19,32.5,32.5,32.59000015258789,31.81399917602539,32.41999816894531,52353600
2024-08-20,32.31999969482422,32.31999969482422,32.720001220703125,31.6299991607666,32.5,40783000
2024-08-21,32.540000915527344,32.540000915527344,32.66999816894531,31.96999931335449,32.31999969482422,38147600
2024-08-22,31.920000076293945,31.920000076293945,33.125,31.850000381469727,32.54999923706055,43522200
2024-08-23,31.780000686645508,31.780000686645508,32.54999923706055,31.621999740600582,31.989999771118164,34121200
2024-08-26,30.850000381469727,30.850000381469727,31.739999771118164,30.790000915527344,31.43000030517578,35283600
2024-08-27,30.84000015258789,30.84000015258789,31.1200008392334,30.3799991607666,30.549999237060547,23541300
2024-08-28,30.36000061035156,30.36000061035156,30.799999237060547,29.75,30.6200008392334,33961400
2024-08-29,31.0,31.0,31.81999969482422,30.483999252319336,30.64999961853028,39733000
2024-08-30,31.479999542236328,31.479999542236328,31.5,30.700000762939453,31.049999237060547,42388000
2024-09-03,30.51000022888184,30.51000022888184,31.589000701904297,30.165000915527344,31.350000381469727,34531600
2024-09-04,30.59000015258789,30.59000015258789,30.850000381469727,29.309999465942383,30.0,33419500
2024-09-05,30.15999984741211,30.15999984741211,30.739999771118164,30.01000022888184,30.239999771118164,24012300
2024-09-06,30.32999992370605,30.32999992370605,31.040000915527344,29.5,30.600000381469727,50946800
2024-09-09,34.599998474121094,34.599998474121094,34.70000076293945,32.470001220703125,32.70000076293945,140582500
2024-09-10,34.7599983215332,34.7599983215332,35.20000076293945,33.709999084472656,34.810001373291016,91721000
2024-09-11,34.849998474121094,34.849998474121094,34.869998931884766,33.619998931884766,34.0099983215332,68302300
2024-09-12,34.90999984741211,34.90999984741211,35.400001525878906,34.53099822998047,34.86000061035156,54391800
2024-09-13,35.59000015258789,35.59000015258789,36.0099983215332,34.88999938964844,34.970001220703125,49727200
2024-09-16,36.310001373291016,36.310001373291016,36.91999816894531,35.560001373291016,35.779998779296875,74767300
2024-09-17,36.45000076293945,36.45000076293945,37.04999923706055,35.869998931884766,37.0,64461800
2024-09-18,36.380001068115234,36.380001068115234,37.11000061035156,35.87099838256836,35.900001525878906,66279800
2024-09-19,36.83000183105469,36.83000183105469,37.34999847412109,36.20000076293945,37.0,59882000
2024-09-20,37.20000076293945,37.20000076293945,37.290000915527344,35.709999084472656,36.0099983215332,450290500
2024-09-23,37.95000076293945,37.95000076293945,38.18999862670898,36.56999969482422,36.86000061035156,79460700
2024-09-24,36.900001525878906,36.900001525878906,37.97999954223633,36.43000030517578,37.970001220703125,79519200
2024-09-25,37.119998931884766,37.119998931884766,37.18000030517578,36.382999420166016,36.88999938964844,46511700
2024-09-26,37.09999847412109,37.09999847412109,37.43999862670898,36.59999847412109,37.2599983215332,48602000
2024-09-27,36.84000015258789,36.84000015258789,37.470001220703125,36.59000015258789,36.90999984741211,43219100
2024-09-30,37.20000076293945,37.20000076293945,37.31999969482422,36.150001525878906,36.58000183105469,42110200
2024-10-01,36.459999084472656,36.459999084472656,37.560001373291016,36.04999923706055,37.209999084472656,52858000
2024-10-02,37.4900016784668,37.4900016784668,37.68000030517578,36.14500045776367,36.29999923706055,34988900
2024-10-03,39.2400016784668,39.2400016784668,39.290000915527344,37.369998931884766,37.45000076293945,57196400
2024-10-04,40.0099983215332,40.0099983215332,40.290000915527344,39.400001525878906,39.650001525878906,62532500
2024-10-07,38.88999938964844,38.88999938964844,40.150001525878906,38.775001525878906,39.900001525878906,44124800
2024-10-08,41.45000076293945,41.45000076293945,41.4900016784668,39.01499938964844,39.290000915527344,62542900
2024-10-09,43.130001068115234,43.130001068115234,43.34000015258789,41.209999084472656,41.54999923706055,86404700
2024-10-10,43.52000045776367,43.52000045776367,43.87799835205078,42.40999984741211,42.91999816894531,62516300
2024-10-11,43.5099983215332,43.5099983215332,44.380001068115234,42.619998931884766,43.400001525878906,66206900
2024-10-14,43.400001525878906,43.400001525878906,44.38999938964844,43.27999877929688,43.720001220703125,41010900
2024-10-15,42.43000030517578,42.43000030517578,43.68000030517578,41.51499938964844,43.47499847412109,48297000
2024-10-16,41.93000030517578,41.93000030517578,42.4900016784668,40.36000061035156,42.400001525878906,59157900
2024-10-17,42.0,42.0,42.70000076293945,41.61000061035156,42.150001525878906,34028400
2024-10-18,42.970001220703125,42.970001220703125,42.9900016784668,41.650001525878906,42.01499938964844,33969000
2024-10-21,42.70000076293945,42.70000076293945,43.400001525878906,42.40999984741211,42.86000061035156,30719800
2024-10-22,42.93999862670898,42.93999862670898,43.4900016784668,42.29999923706055,42.68999862670898,27830700
2024-10-23,42.59000015258789,42.59000015258789,43.68000030517578,42.05500030517578,42.84999847412109,35647000
2024-10-24,43.560001373291016,43.560001373291016,43.72999954223633,42.65999984741211,42.88999938964844,34079600
2024-10-25,44.86000061035156,44.86000061035156,45.06999969482422,43.64500045776367,43.84999847412109,50416500
2024-10-28,44.970001220703125,44.970001220703125,45.13999938964844,44.68000030517578,45.04999923706055,36729700
2024-10-29,44.93000030517578,44.93000030517578,45.06999969482422,44.040000915527344,44.900001525878906,26154700
